,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,1.0,0.7584260289210233,1.0,0.7584260289210234,499,0.15000000000000002
1,1.0,0.7912402669632925,1.0,0.7912402669632925,499,0.20000000000000004
2,1.0,0.8013348164627365,1.0,0.8013348164627363,499,0.25000000000000006
3,1.0,0.8220800889877642,1.0,0.8220800889877642,499,0.30000000000000004
4,1.0,0.8059510567296997,1.0,0.8059510567296997,499,0.3500000000000001
5,1.0,0.8128476084538376,1.0,0.8128476084538376,499,0.40000000000000013
6,1.0,0.7855116796440489,1.0,0.7855116796440489,499,0.45000000000000007
7,1.0,0.7664905450500556,1.0,0.7664905450500556,499,0.5000000000000001
8,1.0,0.7394048943270299,1.0,0.7394048943270299,499,0.5500000000000002
9,1.0,0.7146551724137931,1.0,0.7146551724137931,499,0.6000000000000002
10,1.0,0.7924082313681868,1.0,0.7924082313681868,499,0.6500000000000001
11,1.0,0.7578698553948833,1.0,0.7578698553948833,499,0.7000000000000002
12,1.0,0.7996106785317021,1.0,0.7996106785317019,499,0.7500000000000002
13,1.0,0.7834816462736374,1.0,0.7834816462736374,499,0.8000000000000002
14,1.0,0.7817575083426029,1.0,0.7817575083426029,499,0.8500000000000002
15,1.0,0.7812013348164626,1.0,0.7812013348164627,499,0.9000000000000002
16,1.0,0.7800333704115684,1.0,0.7800333704115684,499,0.9500000000000003
17,1.0,0.8145917001338688,1.0,0.8145917001338688,0,0.15000000000000002
18,1.0,0.8516924842226047,1.0,0.8516924842226047,0,0.20000000000000004
19,1.0,0.8330464716006885,1.0,0.8330464716006885,0,0.25000000000000006
20,1.0,0.8549435838592465,1.0,0.8549435838592465,0,0.30000000000000004
21,1.0,0.8171734557276725,1.0,0.8171734557276726,0,0.3500000000000001
22,1.0,0.8482501434308662,1.0,0.8482501434308662,0,0.40000000000000013
23,1.0,0.85083189902467,1.0,0.8508318990246702,0,0.45000000000000007
24,1.0,0.8340982979537197,1.0,0.8340982979537197,0,0.5000000000000001
25,1.0,0.8147829412889654,1.0,0.8147829412889653,0,0.5500000000000002
26,1.0,0.8480589022757699,1.0,0.8480589022757697,0,0.6000000000000002
27,1.0,0.8360107095046854,1.0,0.8360107095046854,0,0.6500000000000001
28,1.0,0.8049340218014918,1.0,0.8049340218014917,0,0.7000000000000002
29,1.0,0.8622107477529164,1.0,0.8622107477529164,0,0.7500000000000002
30,1.0,0.7961369286670492,1.0,0.7961369286670492,0,0.8000000000000002
31,1.0,0.8137311149359343,1.0,0.8137311149359342,0,0.8500000000000002
32,1.0,0.8145917001338688,1.0,0.8145917001338688,0,0.9000000000000002
33,1.0,0.8171734557276725,1.0,0.8171734557276726,0,0.9500000000000003
34,1.0,0.8145917001338688,1.0,0.8145917001338688,1,0.15000000000000002
35,1.0,0.8057946069994263,1.0,0.8057946069994262,1,0.20000000000000004
36,1.0,0.765251482118952,1.0,0.765251482118952,1,0.25000000000000006
37,1.0,0.8034040925607191,1.0,0.8034040925607191,1,0.30000000000000004
38,1.0,0.7969975138649837,1.0,0.7969975138649837,1,0.3500000000000001
39,1.0,0.8014916810097533,1.0,0.8014916810097532,1,0.40000000000000013
40,1.0,0.7933639319181487,1.0,0.7933639319181487,1,0.45000000000000007
41,1.0,0.8021610250525912,1.0,0.8021610250525913,1,0.5000000000000001
42,1.0,0.7686938229106904,1.0,0.7686938229106903,1,0.5500000000000002
43,1.0,0.806655192197361,1.0,0.8066551921973608,1,0.6000000000000002
44,1.0,0.8040734366035571,1.0,0.8040734366035571,1,0.6500000000000001
45,1.0,0.7731879900554599,1.0,0.7731879900554599,1,0.7000000000000002
46,1.0,0.7768215720022948,1.0,0.7768215720022948,1,0.7500000000000002
47,1.0,0.8180340409256072,1.0,0.8180340409256073,1,0.8000000000000002
