,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,1.0,0.8362071829628892,1.0,0.8362071829628892,499,0.45000000000000007
1,1.0,0.8330426260008639,1.0,0.8330426260008639,499,0.5000000000000001
2,1.0,0.8498704275889565,1.0,0.8498704275889565,499,0.5500000000000002
3,1.0,0.8554270906010167,1.0,0.8554270906010166,499,0.6000000000000002
4,1.0,0.8599039835210471,1.0,0.8599039835210471,499,0.6500000000000001
5,1.0,0.8356672979168742,1.0,0.8356672979168742,499,0.7000000000000002
6,1.0,0.8557344097810559,1.0,0.8557344097810559,499,0.7500000000000002
7,1.0,0.843848632844945,1.0,0.843848632844945,499,0.8000000000000002
8,1.0,0.8412239609289345,1.0,0.8412239609289345,499,0.8500000000000002
9,1.0,0.8414565267949101,1.0,0.8414565267949101,499,0.9000000000000002
10,1.0,0.8683926376291571,1.0,0.8683926376291571,499,0.9500000000000003
11,1.0,0.8289291711943101,1.0,0.8289291711943101,0,0.45000000000000007
12,1.0,0.8315469722414304,1.0,0.8315469722414304,0,0.5000000000000001
13,1.0,0.8446359774770325,1.0,0.8446359774770325,0,0.5500000000000002
14,1.0,0.8250024696236294,1.0,0.8250024696236293,0,0.6000000000000002
15,1.0,0.8226398630182093,1.0,0.8226398630182093,0,0.6500000000000001
16,1.0,0.844924100233791,1.0,0.844924100233791,0,0.7000000000000002
17,1.0,0.831308241957259,1.0,0.831308241957259,0,0.7500000000000002
18,1.0,0.824220422140999,1.0,0.824220422140999,0,0.8000000000000002
19,1.0,0.840725740063881,1.0,0.840725740063881,0,0.8500000000000002
20,1.0,0.8231667160591393,1.0,0.8231667160591392,0,0.9000000000000002
21,1.0,0.844924100233791,1.0,0.844924100233791,0,0.9500000000000003
22,1.0,0.8533043564160822,1.0,0.8533043564160823,1,0.45000000000000007
23,1.0,0.8485791432052421,1.0,0.8485791432052422,1,0.5000000000000001
24,1.0,0.856704204945833,1.0,0.8567042049458329,1,0.5500000000000002
25,1.0,0.872682669827785,1.0,0.872682669827785,1,0.6000000000000002
26,1.0,0.8789719780038855,1.0,0.8789719780038856,1,0.6500000000000001
27,1.0,0.8705917218215943,1.0,0.8705917218215944,1,0.7000000000000002
28,1.0,0.858539958510323,1.0,0.858539958510323,1,0.7500000000000002
29,1.0,0.8692828212980341,1.0,0.8692828212980341,1,0.8000000000000002
30,1.0,0.8658829727682835,1.0,0.8658829727682835,1,0.8500000000000002
31,1.0,0.8611577595574434,1.0,0.8611577595574434,1,0.9000000000000002
32,1.0,0.8472702426816819,1.0,0.847270242681682,1,0.9500000000000003
33,1.0,0.8443807830353321,1.0,0.844380783035332,2,0.45000000000000007
34,1.0,0.8213309624946491,1.0,0.8213309624946491,2,0.5000000000000001
35,1.0,0.8338931146893214,1.0,0.8338931146893214,2,0.5500000000000002
36,1.0,0.8404540814646515,1.0,0.8404540814646515,2,0.6000000000000002
37,1.0,0.8328558727649906,1.0,0.8328558727649906,2,0.6500000000000001
38,1.0,0.8590503473937239,1.0,0.8590503473937239,2,0.7000000000000002
39,1.0,0.8813345846093056,1.0,0.8813345846093056,2,0.7500000000000002
40,1.0,0.8454344891171919,1.0,0.8454344891171919,2,0.8000000000000002
41,1.0,0.8307649247588001,1.0,0.8307649247588,2,0.8500000000000002
42,1.0,0.8538312094570121,1.0,0.8538312094570122,2,0.9000000000000002
43,1.0,0.8325842141657612,1.0,0.8325842141657611,2,0.9500000000000003
44,1.0,0.8527775033751523,1.0,0.8527775033751523,3,0.45000000000000007
45,1.0,0.8074599097764168,1.0,0.8074599097764168,3,0.5000000000000001
46,1.0,0.8292008297935395,1.0,0.8292008297935395,3,0.5500000000000002
47,1.0,0.8729543284270144,1.0,0.8729543284270145,3,0.6000000000000002
48,1.0,0.8428331522276005,1.0,0.8428331522276005,3,0.6500000000000001
49,1.0,0.8258009812637888,1.0,0.8258009812637888,3,0.7000000000000002
50,1.0,0.8551401099805723,1.0,0.8551401099805723,3,0.7500000000000002
51,1.0,0.8441420527511607,1.0,0.8441420527511607,3,0.8000000000000002
52,1.0,0.8415242517040403,1.0,0.8415242517040403,3,0.8500000000000002
53,1.0,0.8386347920576904,1.0,0.8386347920576904,3,0.9000000000000002
54,1.0,0.8354901379696401,1.0,0.8354901379696401,3,0.9500000000000003
55,1.0,0.8297112186769403,1.0,0.8297112186769402,4,0.45000000000000007
56,1.0,0.8428166880700715,1.0,0.8428166880700715,4,0.5000000000000001
57,1.0,0.858539958510323,1.0,0.858539958510323,4,0.5500000000000002
58,1.0,0.8339095788468505,1.0,0.8339095788468505,4,0.6000000000000002
59,1.0,0.8483239487635418,1.0,0.8483239487635418,4,0.6500000000000001
60,1.0,0.8540864038987126,1.0,0.8540864038987126,4,0.7000000000000002
61,1.0,0.860902565115743,1.0,0.860902565115743,4,0.7500000000000002
62,1.0,0.8635203661628635,1.0,0.8635203661628634,4,0.8000000000000002
63,1.0,0.8690276268563337,1.0,0.8690276268563337,4,0.8500000000000002
64,1.0,0.8399436925812506,1.0,0.8399436925812507,4,0.9000000000000002
65,1.0,0.8595936645921828,1.0,0.8595936645921829,4,0.9500000000000003
66,1.0,0.8441255885936316,1.0,0.8441255885936316,5,0.45000000000000007
67,1.0,0.8559221574632027,1.0,0.8559221574632025,5,0.5000000000000001
68,1.0,0.8742632289505746,1.0,0.8742632289505746,5,0.5500000000000002
69,1.0,0.8669202146926143,1.0,0.8669202146926143,5,0.6000000000000002
70,1.0,0.8551565741381014,1.0,0.8551565741381013,5,0.6500000000000001
71,1.0,0.8483404129210709,1.0,0.8483404129210709,5,0.7000000000000002
72,1.0,0.8698096743389641,1.0,0.8698096743389641,5,0.7500000000000002
