,ratio,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,13.012131014961586,1.0,0.9166311061201572,1.0,0.9166311061201572,499,0.0
1,8.675923429495821,1.0,0.9188821397580521,1.0,0.9188821397580522,499,0.5
2,6.506065507480793,1.0,0.9326348833648104,1.0,0.9326348833648104,499,1.0
3,4.337377004987195,1.0,0.9277198713695065,1.0,0.9277198713695064,499,2.0
4,3.2530327537403965,1.0,0.9222520545148283,1.0,0.9222520545148283,499,3.0
5,2.602426202992317,1.0,0.9326415190648768,1.0,0.9326415190648767,499,4.0
6,2.1686885024935973,1.0,0.9260415496911847,1.0,0.9260415496911847,499,5.0
7,13.016990291262136,1.0,0.9227984543420784,1.0,0.9227984543420784,0,0.0
8,8.677993527508091,1.0,0.9236373805165751,1.0,0.9236373805165752,0,0.5
9,6.508495145631068,1.0,0.9233577384584096,1.0,0.9233577384584095,0,1.0
10,4.338996763754046,1.0,0.9454560707748627,1.0,0.9454560707748627,0,2.0
11,3.254247572815534,1.0,0.9331482611348384,1.0,0.9331482611348383,0,3.0
12,2.603398058252427,1.0,0.925875533862111,1.0,0.925875533862111,0,4.0
13,2.169498381877023,1.0,0.9386028065893837,1.0,0.9386028065893838,0,5.0
14,13.016990291262136,1.0,0.9278335367093756,1.0,0.9278335367093756,1,0.0
15,8.677993527508091,1.0,0.93272879804759,1.0,0.93272879804759,1,0.5
16,6.508495145631068,1.0,0.9234980679275981,1.0,0.9234980679275981,1,1.0
17,4.338996763754046,1.0,0.9373444173276387,1.0,0.9373444173276388,1,2.0
18,3.254247572815534,1.0,0.93790370144397,1.0,0.93790370144397,1,3.0
19,2.603398058252427,1.0,0.9348266219239373,1.0,0.9348266219239374,1,4.0
20,2.169498381877023,1.0,0.9372040878584503,1.0,0.9372040878584502,1,5.0
21,13.016990291262136,1.0,0.9351062639821028,1.0,0.9351062639821028,2,0.0
22,8.677993527508091,1.0,0.9261551759202765,1.0,0.9261551759202766,2,0.5
23,6.508495145631068,1.0,0.9338473662802522,1.0,0.9338473662802522,2,1.0
24,4.338996763754046,1.0,0.9295118974984747,1.0,0.9295118974984746,2,2.0
25,3.254247572815534,1.0,0.9422391702257473,1.0,0.9422391702257473,2,3.0
26,2.603398058252427,1.0,0.9448962782184258,1.0,0.9448962782184258,2,4.0
27,2.169498381877023,1.0,0.936784624771202,1.0,0.936784624771202,2,5.0
28,13.016990291262136,1.0,0.9174837299166158,1.0,0.9174837299166159,3,0.0
29,8.677993527508091,1.0,0.939022269676632,1.0,0.9390222696766322,3,0.5
30,6.508495145631068,1.0,0.9250360992475086,1.0,0.9250360992475086,3,1.0
31,4.338996763754046,1.0,0.9211200935529795,1.0,0.9211200935529795,3,2.0
32,3.254247572815534,1.0,0.9141270083384176,1.0,0.9141270083384176,3,3.0
33,2.603398058252427,1.0,0.9163651616839537,1.0,0.9163651616839537,3,4.0
34,2.169498381877023,1.0,0.9195815537929631,1.0,0.9195815537929632,3,5.0
35,13.017394822006473,1.0,0.9306293706293707,1.0,0.9306293706293707,4,0.0
36,8.67826321467098,1.0,0.9223776223776223,1.0,0.9223776223776223,4,0.5
37,6.5086974110032365,1.0,0.9307692307692308,1.0,0.9307692307692308,4,1.0
38,4.33913160733549,1.0,0.9204195804195805,1.0,0.9204195804195805,4,2.0
39,3.2543487055016183,1.0,0.9309090909090909,1.0,0.9309090909090909,4,3.0
40,2.6034789644012943,1.0,0.933986013986014,1.0,0.933986013986014,4,4.0
41,2.169565803667745,1.0,0.938041958041958,1.0,0.9380419580419581,4,5.0
42,13.017394822006473,1.0,0.9376223776223777,1.0,0.9376223776223777,5,0.0
43,8.67826321467098,1.0,0.9397202797202797,1.0,0.9397202797202797,5,0.5
44,6.5086974110032365,1.0,0.9306293706293707,1.0,0.9306293706293707,5,1.0
45,4.33913160733549,1.0,0.9258741258741259,1.0,0.9258741258741259,5,2.0
46,3.2543487055016183,1.0,0.9325874125874125,1.0,0.9325874125874125,5,3.0
47,2.6034789644012943,1.0,0.9327272727272726,1.0,0.9327272727272726,5,4.0
48,2.169565803667745,1.0,0.9391608391608393,1.0,0.9391608391608393,5,5.0
49,13.017394822006473,1.0,0.935104895104895,1.0,0.935104895104895,6,0.0
50,8.67826321467098,1.0,0.9299300699300699,1.0,0.9299300699300699,6,0.5
51,6.5086974110032365,1.0,0.9537062937062938,1.0,0.9537062937062937,6,1.0
52,4.33913160733549,1.0,0.9478321678321677,1.0,0.9478321678321677,6,2.0
53,3.2543487055016183,1.0,0.9362237762237763,1.0,0.9362237762237762,6,3.0
54,2.6034789644012943,1.0,0.9469930069930069,1.0,0.946993006993007,6,4.0
55,2.169565803667745,1.0,0.9514685314685314,1.0,0.9514685314685314,6,5.0
56,13.012131014961586,1.0,0.9348859170027053,1.0,0.9348859170027053,7,0.0
57,8.675923429495821,1.0,0.9334873156041039,1.0,0.9334873156041039,7,0.5
58,6.506065507480793,1.0,0.9376963912000408,1.0,0.9376963912000409,7,1.0
59,4.337377004987195,1.0,0.9360114338216529,1.0,0.9360114338216527,7,2.0
60,3.2530327537403965,1.0,0.9455551018324742,1.0,0.9455551018324742,7,3.0
61,2.602426202992317,1.0,0.9367173702210199,1.0,0.9367173702210199,7,4.0
62,2.1686885024935973,1.0,0.9334873156041039,1.0,0.9334873156041039,7,5.0
63,13.012131014961586,1.0,0.9400806492777297,1.0,0.9400806492777296,8,0.0
64,8.675923429495821,1.0,0.9402205094175898,1.0,0.9402205094175897,8,0.5
65,6.506065507480793,1.0,0.9462610382318412,1.0,0.9462610382318412,8,1.0
66,4.337377004987195,1.0,0.9469603389311418,1.0,0.9469603389311418,8,2.0
67,3.2530327537403965,1.0,0.9383956918993415,1.0,0.9383956918993415,8,3.0
68,2.602426202992317,1.0,0.9396610688581492,1.0,0.9396610688581492,8,4.0
69,2.1686885024935973,1.0,0.9403670052575163,1.0,0.9403670052575162,8,5.0
70,13.012131014961586,1.0,0.9556648461028024,1.0,0.9556648461028023,9,0.0
71,8.675923429495821,1.0,0.9382558317594814,1.0,0.9382558317594814,9,0.5
72,6.506065507480793,1.0,0.9455551018324742,1.0,0.9455551018324742,9,1.0
73,4.337377004987195,1.0,0.9499106732683376,1.0,0.9499106732683376,9,2.0
74,3.2530327537403965,1.0,0.9496309529886173,1.0,0.9496309529886172,9,3.0
75,2.602426202992317,1.0,0.9449956612730337,1.0,0.9449956612730335,9,4.0
76,2.1686885024935973,1.0,0.952155071206166,1.0,0.9521550712061662,9,5.0
77,13.016990291262136,1.0,0.9497915395566402,1.0,0.9497915395566402,10,0.0
78,8.677993527508091,1.0,0.9384629855603009,1.0,0.938462985560301,10,0.5
79,6.508495145631068,1.0,0.9468547895057962,1.0,0.9468547895057962,10,1.0
80,4.338996763754046,1.0,0.9465751474476306,1.0,0.9465751474476307,10,2.0
81,3.254247572815534,1.0,0.9462955053894652,1.0,0.946295505389465,10,3.0
82,2.603398058252427,1.0,0.9444773235712833,1.0,0.9444773235712833,10,4.0
83,2.169498381877023,1.0,0.934407158836689,1.0,0.9344071588366891,10,5.0
84,13.016990291262136,1.0,0.9246166361602602,1.0,0.9246166361602604,11,0.0
85,8.677993527508091,1.0,0.931609721374822,1.0,0.931609721374822,11,0.5
86,6.508495145631068,1.0,0.9262955053894651,1.0,0.9262955053894651,11,1.0
87,4.338996763754046,1.0,0.9239175310148464,1.0,0.9239175310148464,11,2.0
88,3.254247572815534,1.0,0.944197173073012,1.0,0.944197173073012,11,3.0
89,2.603398058252427,1.0,0.936225340654871,1.0,0.9362253406548708,11,4.0
90,2.169498381877023,1.0,0.937204596298556,1.0,0.937204596298556,11,5.0
91,13.016990291262136,1.0,0.9381828350620298,1.0,0.9381828350620297,12,0.0
92,8.677993527508091,1.0,0.9200015253203173,1.0,0.9200015253203173,12,0.5
93,6.508495145631068,1.0,0.9348266219239373,1.0,0.9348266219239374,12,1.0
94,4.338996763754046,1.0,0.9205608094366484,1.0,0.9205608094366484,12,2.0
95,3.254247572815534,1.0,0.9313300793166565,1.0,0.9313300793166565,12,3.0
96,2.603398058252427,1.0,0.9397213748220459,1.0,0.939721374822046,12,4.0
97,2.169498381877023,1.0,0.9422391702257473,1.0,0.9422391702257473,12,5.0
98,13.016990291262136,1.0,0.9288122839129551,1.0,0.9288122839129551,13,0.0
99,8.677993527508091,1.0,0.9338473662802522,1.0,0.9338473662802522,13,0.5
100,6.508495145631068,1.0,0.9366448037421192,1.0,0.9366448037421191,13,1.0
101,4.338996763754046,1.0,0.93272879804759,1.0,0.93272879804759,13,2.0
102,3.254247572815534,1.0,0.9275538946512101,1.0,0.9275538946512101,13,3.0
103,2.603398058252427,1.0,0.9509106162294081,1.0,0.9509106162294081,13,4.0
104,2.169498381877023,1.0,0.936225340654871,1.0,0.9362253406548708,13,5.0
105,13.017394822006473,1.0,0.9222377622377622,1.0,0.9222377622377622,14,0.0
106,8.67826321467098,1.0,0.94,1.0,0.94,14,0.5
107,6.5086974110032365,1.0,0.9506293706293706,1.0,0.9506293706293707,14,1.0
108,4.33913160733549,1.0,0.9397202797202798,1.0,0.9397202797202797,14,2.0
109,3.2543487055016183,1.0,0.9478321678321677,1.0,0.9478321678321677,14,3.0
110,2.6034789644012943,1.0,0.9479720279720278,1.0,0.947972027972028,14,4.0
111,2.169565803667745,1.0,0.9555244755244756,1.0,0.9555244755244756,14,5.0
112,13.017394822006473,1.0,0.9015384615384615,1.0,0.9015384615384616,15,0.0
113,8.67826321467098,1.0,0.9209790209790211,1.0,0.920979020979021,15,0.5
114,6.5086974110032365,1.0,0.9191608391608391,1.0,0.9191608391608392,15,1.0
115,4.33913160733549,1.0,0.9316083916083915,1.0,0.9316083916083916,15,2.0
116,3.2543487055016183,1.0,0.9286713286713286,1.0,0.9286713286713286,15,3.0
117,2.6034789644012943,1.0,0.9262937062937062,1.0,0.9262937062937062,15,4.0
118,2.169565803667745,1.0,0.935104895104895,1.0,0.935104895104895,15,5.0
119,13.017394822006473,1.0,0.9104895104895105,1.0,0.9104895104895105,16,0.0
120,8.67826321467098,1.0,0.9358041958041957,1.0,0.9358041958041958,16,0.5
121,6.5086974110032365,1.0,0.9198601398601399,1.0,0.9198601398601398,16,1.0
122,4.33913160733549,1.0,0.9102097902097902,1.0,0.9102097902097902,16,2.0
123,3.2543487055016183,1.0,0.9191608391608391,1.0,0.9191608391608392,16,3.0
124,2.6034789644012943,1.0,0.9275524475524476,1.0,0.9275524475524476,16,4.0
125,2.169565803667745,1.0,0.9299300699300699,1.0,0.9299300699300699,16,5.0
126,13.012131014961586,1.0,0.9267474860905519,1.0,0.9267474860905518,17,0.0
127,8.675923429495821,1.0,0.9354519932622123,1.0,0.9354519932622123,17,0.5
128,6.506065507480793,1.0,0.9360114338216529,1.0,0.9360114338216527,17,1.0
129,4.337377004987195,1.0,0.9302572609871881,1.0,0.930257260987188,17,2.0
130,3.2530327537403965,1.0,0.9403603695574497,1.0,0.9403603695574498,17,3.0
131,2.602426202992317,1.0,0.9396610688581492,1.0,0.9396610688581492,17,4.0
132,2.1686885024935973,1.0,0.9280062273492931,1.0,0.9280062273492931,17,5.0
133,13.012131014961586,1.0,0.9455551018324742,1.0,0.9455551018324742,18,0.0
134,8.675923429495821,1.0,0.9437236486141595,1.0,0.9437236486141596,18,0.5
135,6.506065507480793,1.0,0.9428844877749988,1.0,0.9428844877749987,18,1.0
136,4.337377004987195,1.0,0.9538400285845541,1.0,0.9538400285845541,18,2.0
137,3.2530327537403965,1.0,0.9514491348067992,1.0,0.951449134806799,18,3.0
138,2.602426202992317,1.0,0.9364310142412333,1.0,0.9364310142412333,18,4.0
139,2.1686885024935973,1.0,0.9497708131284776,1.0,0.9497708131284774,18,5.0
140,13.012131014961586,1.0,0.9452687458526874,1.0,0.9452687458526874,19,0.0
141,8.675923429495821,1.0,0.9264611301107653,1.0,0.9264611301107651,19,0.5
142,6.506065507480793,1.0,0.9319355826655097,1.0,0.9319355826655097,19,1.0
143,4.337377004987195,1.0,0.9431708437547853,1.0,0.9431708437547854,19,2.0
144,3.2530327537403965,1.0,0.9434439283344392,1.0,0.9434439283344392,19,3.0
145,2.602426202992317,1.0,0.9337670358838243,1.0,0.9337670358838241,19,4.0
146,2.1686885024935973,1.0,0.9385355520392016,1.0,0.9385355520392016,19,5.0
147,13.016990291262136,1.0,0.9183231645312181,1.0,0.9183231645312182,20,0.0
148,8.677993527508091,1.0,0.9240573520439291,1.0,0.9240573520439292,20,0.5
149,6.508495145631068,1.0,0.94237899125483,1.0,0.9423789912548302,20,1.0
150,4.338996763754046,1.0,0.9352465934512915,1.0,0.9352465934512915,20,2.0
151,3.254247572815534,1.0,0.9422391702257473,1.0,0.9422391702257473,20,3.0
152,2.603398058252427,1.0,0.9436378889566809,1.0,0.9436378889566809,20,4.0
153,2.169498381877023,1.0,0.9346868008948546,1.0,0.9346868008948546,20,5.0
154,13.016990291262136,1.0,0.9317495424039047,1.0,0.9317495424039048,21,0.0
155,8.677993527508091,1.0,0.9324486475493187,1.0,0.9324486475493187,21,0.5
156,6.508495145631068,1.0,0.93496644295302,1.0,0.9349664429530201,21,1.0
157,4.338996763754046,1.0,0.9331482611348384,1.0,0.9331482611348383,21,2.0
158,3.254247572815534,1.0,0.9437777099857636,1.0,0.9437777099857636,21,3.0
159,2.603398058252427,1.0,0.9530084401057556,1.0,0.9530084401057555,21,4.0
160,2.169498381877023,1.0,0.9372040878584503,1.0,0.9372040878584502,21,5.0
161,13.016990291262136,1.0,0.9264348179784421,1.0,0.9264348179784421,22,0.0
162,8.677993527508091,1.0,0.9317495424039047,1.0,0.9317495424039048,22,0.5
163,6.508495145631068,1.0,0.9402811673784827,1.0,0.9402811673784828,22,1.0
164,4.338996763754046,1.0,0.9377638804148872,1.0,0.9377638804148871,22,2.0
165,3.254247572815534,1.0,0.9429387838112672,1.0,0.9429387838112671,22,3.0
166,2.603398058252427,1.0,0.94531624974578,1.0,0.94531624974578,22,4.0
167,2.169498381877023,1.0,0.9441976815131178,1.0,0.9441976815131178,22,5.0
168,13.016990291262136,1.0,0.9181828350620297,1.0,0.9181828350620297,23,0.0
169,8.677993527508091,1.0,0.9355252186292456,1.0,0.9355252186292455,23,0.5
170,6.508495145631068,1.0,0.9255953833638397,1.0,0.9255953833638397,23,1.0
