,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,0.995470676657738,0.7897647224570302,0.9850427350427351,0.8383699633699634,499,0.6
1,0.995470676657738,0.7893068469991548,0.9850427350427351,0.8379120879120878,499,0.65
2,0.995470676657738,0.7902225979149056,0.9850427350427351,0.8388278388278388,499,0.7000000000000001
3,0.995470676657738,0.7653740490278953,0.9850427350427351,0.820054945054945,499,0.7500000000000001
4,0.995470676657738,0.8385460693153002,0.9850427350427351,0.875,499,0.8000000000000002
5,0.995470676657738,0.7364046210200057,0.9850427350427351,0.7971611721611722,499,0.8500000000000002
6,0.995470676657738,0.7630846717385179,0.9850427350427351,0.8177655677655677,499,0.9000000000000002
7,0.995470676657738,0.7617110453648914,0.9850427350427351,0.8163919413919414,499,0.9500000000000003
8,0.9960716801001643,0.8559187838693786,0.9871794871794872,0.8699767752832712,0,0.6
9,0.9960716801001643,0.7552783447110986,0.9871794871794872,0.7912238721936801,0,0.65
10,0.9960716801001643,0.8578189879653741,0.9871794871794872,0.8718066014497854,0,0.7000000000000001
11,0.9960716801001643,0.8098740235062285,0.9871794871794872,0.8347174326131326,0,0.7500000000000001
12,0.9960716801001643,0.8093989724822296,0.9871794871794872,0.8342599760715039,0,0.8000000000000002
13,0.9960716801001643,0.8070237173622352,0.9871794871794872,0.8319726933633612,0,0.8500000000000002
14,0.9960716801001643,0.8298085720318107,0.9871794871794872,0.8493736364276163,0,0.9000000000000002
15,0.9960716801001643,0.8810788936589485,0.9871794871794872,0.8896650010556689,0,0.9500000000000003
16,0.9954397840206589,0.6887184179041451,0.9850427350427351,0.7573368991484271,1,0.6
17,0.9954397840206589,0.74090365261454,0.9850427350427351,0.7980857203181082,1,0.65
18,0.9954397840206589,0.6637694419030191,0.9850427350427351,0.7381061299176579,1,0.7000000000000001
19,0.9954397840206589,0.7145823069885283,0.9850427350427351,0.7774825814624533,1,0.7500000000000001
20,0.9954397840206589,0.7173270462382996,0.9850427350427351,0.7802273207122246,1,0.8000000000000002
21,0.9954397840206589,0.7145823069885283,0.9850427350427351,0.7774825814624533,1,0.8500000000000002
22,0.9954397840206589,0.6887184179041451,0.9850427350427351,0.7573368991484271,1,0.9000000000000002
23,0.9954397840206589,0.6923780702371736,0.9850427350427351,0.7609965514814554,1,0.9500000000000003
24,0.9967666136282617,0.8478077274966571,0.9893162393162394,0.8530332887606447,2,0.6
25,0.9967666136282617,0.7971356182701106,0.9893162393162394,0.8145717502991062,2,0.65
26,0.9967666136282617,0.7976282637764798,0.9893162393162394,0.8150292068407348,2,0.7000000000000001
27,0.9967666136282617,0.8497783095221338,0.9893162393162394,0.8548631149271588,2,0.7500000000000001
28,0.9967666136282617,0.8497783095221338,0.9893162393162394,0.8548631149271588,2,0.8000000000000002
29,0.9967666136282617,0.825427545921599,0.9893162393162394,0.8365472587796468,2,0.8500000000000002
30,0.9967666136282617,0.8219790273770146,0.9893162393162394,0.8333450629882468,2,0.9000000000000002
31,0.9967666136282617,0.746463509043564,0.9893162393162394,0.7761102118375678,2,0.9500000000000003
32,0.9954782838517962,0.7895181741335587,0.9850427350427351,0.8388278388278388,3,0.6
33,0.9954782838517962,0.8144547759932375,0.9850427350427351,0.8576007326007327,3,0.65
34,0.9954782838517962,0.8638701042547197,0.9850427350427351,0.8946886446886446,3,0.7000000000000001
35,0.9954782838517962,0.8126232741617357,0.9850427350427351,0.8557692307692307,3,0.7500000000000001
36,0.9954782838517962,0.8398492533107917,0.9850427350427351,0.8768315018315018,3,0.8000000000000002
37,0.9954782838517962,0.7632079459002535,0.9850427350427351,0.8186813186813187,3,0.8500000000000002
38,0.9954782838517962,0.8112496477881094,0.9850427350427351,0.8543956043956044,3,0.9000000000000002
39,0.9954782838517962,0.7863130459284305,0.9850427350427351,0.8356227106227105,3,0.9500000000000003
40,0.9954295978098235,0.839567483798253,0.9850427350427351,0.8731684981684982,4,0.6
41,0.9954295978098235,0.8170259227951535,0.9850427350427351,0.8562271062271062,4,0.65
42,0.9954295978098235,0.8432304874612566,0.9850427350427351,0.8768315018315018,4,0.7000000000000001
43,0.9954295978098235,0.7899056072132995,0.9850427350427351,0.8347069597069596,4,0.7500000000000001
44,0.9954295978098235,0.7673640462102,0.9850427350427351,0.8177655677655677,4,0.8000000000000002
45,0.9954295978098235,0.8657720484643561,0.9850427350427351,0.8937728937728937,4,0.8500000000000002
46,0.9954295978098235,0.8418568610876302,0.9850427350427351,0.8754578754578755,4,0.9000000000000002
47,0.9954295978098235,0.8657720484643561,0.9850427350427351,0.8937728937728937,4,0.9500000000000003
48,0.9954204691769538,0.7156593406593407,0.9850427350427351,0.776098901098901,5,0.6
49,0.9954204691769538,0.7655677655677655,0.9850427350427351,0.815018315018315,5,0.65
50,0.9954204691769538,0.7916666666666666,0.9850427350427351,0.8356227106227105,5,0.7000000000000001
51,0.9954204691769538,0.73992673992674,0.9850427350427351,0.7948717948717949,5,0.7500000000000001
52,0.9954204691769538,0.7641941391941391,0.9850427350427351,0.8136446886446886,5,0.8000000000000002
53,0.9954204691769538,0.6932234432234431,0.9850427350427351,0.7591575091575091,5,0.8500000000000002
54,0.9954204691769538,0.8145604395604396,0.9850427350427351,0.853021978021978,5,0.9000000000000002
55,0.9954204691769538,0.7655677655677655,0.9850427350427351,0.815018315018315,5,0.9500000000000003
56,0.9960890328604701,0.7859256128486898,0.9871794871794872,0.8182234432234432,6,0.6
57,0.9960890328604701,0.8075162017469709,0.9871794871794872,0.8342490842490842,6,0.65
58,0.9960890328604701,0.8094181459566075,0.9871794871794872,0.836080586080586,6,0.7000000000000001
59,0.9960890328604701,0.7854501267962807,0.9871794871794872,0.8177655677655677,6,0.7500000000000001
60,0.9960890328604701,0.8371900535362073,0.9871794871794872,0.8580586080586081,6,0.8000000000000002
61,0.9960890328604701,0.7830726965342351,0.9871794871794872,0.8154761904761905,6,0.8500000000000002
62,0.9960890328604701,0.7346611721611722,0.9871794871794872,0.7783882783882783,6,0.9000000000000002
63,0.9960890328604701,0.7360876303183995,0.9871794871794872,0.7797619047619047,6,0.9500000000000003
64,0.9967712894932914,0.8536735700197239,0.9893162393162394,0.858974358974359,7,0.6
65,0.9967712894932914,0.823330515638208,0.9893162393162394,0.8351648351648351,7,0.65
66,0.9967712894932914,0.8203719357565511,0.9893162393162394,0.8324175824175823,7,0.7000000000000001
67,0.9967712894932914,0.800383910960834,0.9893162393162394,0.8182234432234432,7,0.7500000000000001
68,0.9967712894932914,0.8213581290504367,0.9893162393162394,0.8333333333333333,7,0.8000000000000002
69,0.9967712894932914,0.7461080586080586,0.9893162393162394,0.7765567765567765,7,0.8500000000000002
70,0.9967712894932914,0.7695477599323752,0.9893162393162394,0.793956043956044,7,0.9000000000000002
71,0.9967712894932914,0.823330515638208,0.9893162393162394,0.8351648351648351,7,0.9500000000000003
72,0.9961294596631796,0.8060016906170753,0.9871794871794872,0.8369963369963369,8,0.6
73,0.9961294596631796,0.8064771766694844,0.9871794871794872,0.8374542124542124,8,0.65
74,0.9961294596631796,0.7819632290786137,0.9871794871794872,0.8191391941391941,8,0.7000000000000001
75,0.9961294596631796,0.7800612848689772,0.9871794871794872,0.8173076923076923,8,0.7500000000000001
76,0.9961294596631796,0.7800612848689772,0.9871794871794872,0.8173076923076923,8,0.8000000000000002
77,0.9961294596631796,0.7300824175824177,0.9871794871794872,0.7797619047619047,8,0.8500000000000002
78,0.9961294596631796,0.7541208791208791,0.9871794871794872,0.7976190476190477,8,0.9000000000000002
79,0.9961294596631796,0.8319420963651734,0.9871794871794872,0.8566849816849816,8,0.9500000000000003
80,0.9954508979531866,0.9119470273316428,0.9850427350427351,0.9294871794871795,9,0.6
81,0.9954508979531866,0.8900746689208228,0.9850427350427351,0.9134615384615384,9,0.65
82,0.9954508979531866,0.8919061707523246,0.9850427350427351,0.9152930402930404,9,0.7000000000000001
83,0.9954508979531866,0.8654550577627501,0.9850427350427351,0.8946886446886446,9,0.7500000000000001
84,0.9954508979531866,0.9146942800788955,0.9850427350427351,0.9322344322344323,9,0.8000000000000002
85,0.9954508979531866,0.8380881938574247,0.9850427350427351,0.8731684981684982,9,0.8500000000000002
86,0.9954508979531866,0.8914482952944492,0.9850427350427351,0.9148351648351648,9,0.9000000000000002
87,0.9954508979531866,0.8636235559312484,0.9850427350427351,0.8928571428571428,9,0.9500000000000003
88,0.9954641295180462,0.8371806601449785,0.9850427350427351,0.873178971074671,10,0.6
89,0.9954641295180462,0.760116827362939,0.9850427350427351,0.8141142937574777,10,0.65
90,0.9954641295180462,0.7880920543317615,0.9850427350427351,0.8360898022380181,10,0.7000000000000001
91,0.9954641295180462,0.7867196847068759,0.9850427350427351,0.8347174326131326,10,0.7500000000000001
92,0.9954641295180462,0.8646984305721725,0.9850427350427351,0.8946970230135829,10,0.8000000000000002
93,0.9954641295180462,0.8394679428531213,0.9850427350427351,0.8754662537828137,10,0.8500000000000002
94,0.9954641295180462,0.7380885354352875,0.9850427350427351,0.7980857203181082,10,0.9000000000000002
95,0.9954641295180462,0.7821451192905905,0.9850427350427351,0.830142867196847,10,0.9500000000000003
96,0.9967677004808235,0.8774720247730312,0.9893162393162394,0.8763811668660708,11,0.6
97,0.9967677004808235,0.7999331409669929,0.9893162393162394,0.8173164895488775,11,0.65
98,0.9967677004808235,0.9018403828559363,0.9893162393162394,0.8946970230135829,11,0.7000000000000001
99,0.9967677004808235,0.821838271518052,0.9893162393162394,0.8333450629882468,11,0.7500000000000001
100,0.9967677004808235,0.848177211626434,0.9893162393162394,0.8534907453022732,11,0.8000000000000002
101,0.9967677004808235,0.8486698571328032,0.9893162393162394,0.8539482018439017,11,0.8500000000000002
102,0.9967677004808235,0.8496551481455417,0.9893162393162394,0.8548631149271588,11,0.9000000000000002
103,0.9967677004808235,0.8521183756773876,0.9893162393162394,0.8571503976353015,11,0.9500000000000003
104,0.9961134152385425,0.8082201421634175,0.9871794871794872,0.8374621718629038,12,0.6
105,0.9961134152385425,0.8587163065662609,0.9871794871794872,0.8759237103244423,12,0.65
106,0.9961134152385425,0.8325181223168414,0.9871794871794872,0.8557780280104159,12,0.7000000000000001
107,0.9961134152385425,0.7853473150819903,0.9871794871794872,0.8205186853402773,12,0.7500000000000001
