,auc_train_score,auc_test_score,bacc_train_score,bacc_test_score,cv_idx,smote__sampling_strategy
0,1.0,0.5769230769230769,1.0,0.5769230769230769,499,0.6
1,1.0,0.6646153846153846,1.0,0.6646153846153846,499,0.65
2,1.0,0.6569230769230768,1.0,0.6569230769230769,499,0.7000000000000001
3,1.0,0.6476923076923077,1.0,0.6476923076923078,499,0.7500000000000001
4,1.0,0.6484615384615384,1.0,0.6484615384615384,499,0.8000000000000002
5,1.0,0.6376923076923077,1.0,0.6376923076923078,499,0.8500000000000002
6,1.0,0.6269230769230769,1.0,0.6269230769230769,499,0.9000000000000002
7,1.0,0.6946153846153846,1.0,0.6946153846153846,499,0.9500000000000003
8,1.0,0.7248148148148149,1.0,0.7248148148148148,0,0.6
9,1.0,0.6792592592592592,1.0,0.6792592592592592,0,0.65
10,1.0,0.6962962962962963,1.0,0.6962962962962963,0,0.7000000000000001
11,1.0,0.6777777777777778,1.0,0.6777777777777778,0,0.7500000000000001
12,1.0,0.6862962962962964,1.0,0.6862962962962963,0,0.8000000000000002
13,1.0,0.7262962962962962,1.0,0.7262962962962962,0,0.8500000000000002
14,1.0,0.7248148148148149,1.0,0.7248148148148148,0,0.9000000000000002
15,1.0,0.6948148148148149,1.0,0.6948148148148148,0,0.9500000000000003
16,1.0,0.6977777777777777,1.0,0.6977777777777778,1,0.6
17,1.0,0.6007407407407408,1.0,0.6007407407407407,1,0.65
18,1.0,0.6862962962962964,1.0,0.6862962962962963,1,0.7000000000000001
19,1.0,0.6577777777777778,1.0,0.6577777777777778,1,0.7500000000000001
20,1.0,0.7203703703703703,1.0,0.7203703703703703,1,0.8000000000000002
21,1.0,0.6762962962962963,1.0,0.6762962962962963,1,0.8500000000000002
22,1.0,0.6748148148148149,1.0,0.6748148148148148,1,0.9000000000000002
23,1.0,0.5892592592592593,1.0,0.5892592592592593,1,0.9500000000000003
24,1.0,0.6762962962962963,1.0,0.6762962962962963,2,0.6
25,1.0,0.7048148148148149,1.0,0.7048148148148148,2,0.65
26,1.0,0.7233333333333333,1.0,0.7233333333333334,2,0.7000000000000001
27,1.0,0.7033333333333333,1.0,0.7033333333333334,2,0.7500000000000001
28,1.0,0.6477777777777778,1.0,0.6477777777777778,2,0.8000000000000002
29,1.0,0.6777777777777778,1.0,0.6777777777777778,2,0.8500000000000002
30,1.0,0.6362962962962962,1.0,0.6362962962962964,2,0.9000000000000002
31,1.0,0.6862962962962964,1.0,0.6862962962962963,2,0.9500000000000003
32,1.0,0.6777777777777778,1.0,0.6777777777777778,3,0.6
33,1.0,0.6307407407407407,1.0,0.6307407407407407,3,0.65
34,1.0,0.6292592592592592,1.0,0.6292592592592592,3,0.7000000000000001
35,1.0,0.6107407407407408,1.0,0.6107407407407407,3,0.7500000000000001
36,1.0,0.6562962962962962,1.0,0.6562962962962963,3,0.8000000000000002
37,1.0,0.6692592592592593,1.0,0.6692592592592592,3,0.8500000000000002
38,1.0,0.6007407407407408,1.0,0.6007407407407407,3,0.9000000000000002
39,1.0,0.7033333333333333,1.0,0.7033333333333334,3,0.9500000000000003
40,1.0,0.6462962962962963,1.0,0.6462962962962963,4,0.6
41,1.0,0.6933333333333334,1.0,0.6933333333333334,4,0.65
42,1.0,0.5907407407407407,1.0,0.5907407407407407,4,0.7000000000000001
43,1.0,0.6092592592592592,1.0,0.6092592592592592,4,0.7500000000000001
44,1.0,0.6362962962962962,1.0,0.6362962962962964,4,0.8000000000000002
45,1.0,0.6848148148148149,1.0,0.6848148148148148,4,0.8500000000000002
46,1.0,0.7418518518518519,1.0,0.7418518518518519,4,0.9000000000000002
47,1.0,0.6348148148148148,1.0,0.6348148148148148,4,0.9500000000000003
48,1.0,0.835925925925926,1.0,0.835925925925926,5,0.6
