,cv_idx,smote__sampling_strategy,train_score,test_score
58,10,<function _fit_score.<locals>.resampling at 0x7f17cbfec950>,1.0,0.5833333333333333
59,10,<function _fit_score.<locals>.resampling at 0x7f17cbfec9d8>,1.0,0.5833333333333333
60,11,<function _fit_score.<locals>.resampling at 0x7f17cbff81e0>,1.0,0.8527777777777779
61,11,<function _fit_score.<locals>.resampling at 0x7f17cbff8268>,1.0,0.7388888888888888
62,11,<function _fit_score.<locals>.resampling at 0x7f17cbff82f0>,1.0,0.7333333333333333
63,11,<function _fit_score.<locals>.resampling at 0x7f17cbff8378>,1.0,0.7277777777777777
64,11,<function _fit_score.<locals>.resampling at 0x7f17cbff8ae8>,1.0,0.8416666666666667
65,12,<function _fit_score.<locals>.resampling at 0x7f17cbfec620>,1.0,0.8638888888888888
66,12,<function _fit_score.<locals>.resampling at 0x7f17cbfec6a8>,1.0,0.7333333333333333
67,12,<function _fit_score.<locals>.resampling at 0x7f17cbfecd08>,1.0,0.5972222222222222
68,12,<function _fit_score.<locals>.resampling at 0x7f17cbfec730>,1.0,0.7222222222222221
69,12,<function _fit_score.<locals>.resampling at 0x7f17cbfec7b8>,1.0,0.5972222222222222
70,13,<function _fit_score.<locals>.resampling at 0x7f17cbee1ae8>,1.0,0.6194444444444445
71,13,<function _fit_score.<locals>.resampling at 0x7f17cbee1a60>,1.0,0.8694444444444445
72,13,<function _fit_score.<locals>.resampling at 0x7f17cbee19d8>,1.0,0.8638888888888888
73,13,<function _fit_score.<locals>.resampling at 0x7f17cbee1950>,1.0,0.8527777777777779
74,13,<function _fit_score.<locals>.resampling at 0x7f17cbee18c8>,1.0,0.8583333333333333
75,14,<function _fit_score.<locals>.resampling at 0x7f17cbff8b70>,1.0,0.5972222222222222
76,14,<function _fit_score.<locals>.resampling at 0x7f17cbff8bf8>,1.0,0.7222222222222221
77,14,<function _fit_score.<locals>.resampling at 0x7f17cbff8c80>,1.0,0.6138888888888888
78,14,<function _fit_score.<locals>.resampling at 0x7f17cbff8f28>,1.0,0.5972222222222222
79,14,<function _fit_score.<locals>.resampling at 0x7f17cbff8488>,1.0,0.6138888888888888
80,15,<function _fit_score.<locals>.resampling at 0x7f17cbff8ea0>,1.0,0.8527777777777779
81,15,<function _fit_score.<locals>.resampling at 0x7f17cbff88c8>,1.0,0.825
82,15,<function _fit_score.<locals>.resampling at 0x7f17cbff8d08>,1.0,0.7111111111111111
83,15,<function _fit_score.<locals>.resampling at 0x7f17cbff8d90>,1.0,0.8472222222222222
84,15,<function _fit_score.<locals>.resampling at 0x7f17cbff8158>,1.0,0.4777777777777778
85,16,<function _fit_score.<locals>.resampling at 0x7f17cbff8840>,1.0,0.6081460674157303
86,16,<function _fit_score.<locals>.resampling at 0x7f17cbff87b8>,1.0,0.5912921348314607
87,16,<function _fit_score.<locals>.resampling at 0x7f17cbff8400>,1.0,0.6137640449438201
88,16,<function _fit_score.<locals>.resampling at 0x7f17cc051400>,1.0,0.5969101123595506
89,16,<function _fit_score.<locals>.resampling at 0x7f17cc051378>,1.0,0.7275280898876405
90,17,<function _fit_score.<locals>.resampling at 0x7f17cbff8510>,1.0,0.7387640449438202
91,17,<function _fit_score.<locals>.resampling at 0x7f17cbff8598>,1.0,0.7275280898876405
92,17,<function _fit_score.<locals>.resampling at 0x7f17cbff8730>,1.0,0.7162921348314607
93,17,<function _fit_score.<locals>.resampling at 0x7f17cbff8620>,1.0,0.7331460674157303
94,17,<function _fit_score.<locals>.resampling at 0x7f17cbff86a8>,1.0,0.8525280898876405
95,18,<function _fit_score.<locals>.resampling at 0x7f17cbf3dae8>,1.0,0.6137640449438201
96,18,<function _fit_score.<locals>.resampling at 0x7f17cbf3db70>,1.0,0.7387640449438202
97,18,<function _fit_score.<locals>.resampling at 0x7f17cbf3dbf8>,1.0,0.5969101123595506
98,18,<function _fit_score.<locals>.resampling at 0x7f17cbf3dc80>,1.0,0.6193820224719101
99,18,<function _fit_score.<locals>.resampling at 0x7f17cbf3dd08>,1.0,0.7331460674157303
100,19,<function _fit_score.<locals>.resampling at 0x7f17cc0512f0>,1.0,0.6193820224719101
101,19,<function _fit_score.<locals>.resampling at 0x7f17cc051268>,1.0,0.6137640449438201
102,19,<function _fit_score.<locals>.resampling at 0x7f17cc0511e0>,1.0,0.625
103,19,<function _fit_score.<locals>.resampling at 0x7f17cc051158>,1.0,0.6137640449438201
104,19,<function _fit_score.<locals>.resampling at 0x7f17cc0510d0>,1.0,0.6193820224719101
